﻿"INDEX_KEY","CRTR_YMD","CRTR_WEEK","DWK_NM","CTPV_CD","CTPV_NM","SGG_CD","SGG_NM","TMZN_CD","SEX_DV","AGRDE_CLS","REVISN_LIVE_PUL_CNT"
"LI122200010006LI12220001000627079478","20211231","52","금","36","세종특별자치시","3611","세종특별자치시","5","FEMALE","13","7066.174124"
"LI122200010006LI12220001000627079479","20211218","50","토","36","세종특별자치시","3611","세종특별자치시","23","MALE","2","18644.55828"
"LI122200010006LI12220001000627079480","20211228","52","화","36","세종특별자치시","3611","세종특별자치시","16","MALE","8","15802.0567"
"LI122200010006LI12220001000627079481","20211223","51","목","36","세종특별자치시","3611","세종특별자치시","10","MALE","4","9442.008373"
"LI122200010006LI12220001000627079482","20211208","49","수","36","세종특별자치시","3611","세종특별자치시","9","FEMALE","11","9879.632635"
"LI122200010006LI12220001000627079483","20211224","51","금","36","세종특별자치시","3611","세종특별자치시","14","FEMALE","6","12703.88484"
"LI122200010006LI12220001000627079484","20211206","49","월","36","세종특별자치시","3611","세종특별자치시","3","FEMALE","2","19091.5989"
"LI122200010006LI12220001000627079485","20211225","51","토","36","세종특별자치시","3611","세종특별자치시","14","MALE","12","9905.045501"
"LI122200010006LI12220001000627079486","20211222","51","수","36","세종특별자치시","3611","세종특별자치시","5","FEMALE","11","9964.279603"
"LI122200010006LI12220001000627079487","20211231","52","금","36","세종특별자치시","3611","세종특별자치시","1","FEMALE","9","15936.46767"
"LI122200010006LI12220001000627079488","20211215","50","수","36","세종특별자치시","3611","세종특별자치시","20","FEMALE","9","16132.73733"
"LI122200010006LI12220001000627079489","20211223","51","목","36","세종특별자치시","3611","세종특별자치시","1","FEMALE","12","10161.75876"
"LI122200010006LI12220001000627079490","20211221","51","화","36","세종특별자치시","3611","세종특별자치시","19","FEMALE","13","7011.734925"
"LI122200010006LI12220001000627079491","20211229","52","수","36","세종특별자치시","3611","세종특별자치시","23","FEMALE","13","7197.768971"
"LI122200010006LI12220001000627079492","20211209","49","목","36","세종특별자치시","3611","세종특별자치시","9","MALE","13","7264.892246"
"LI122200010006LI12220001000627079493","20211227","52","월","36","세종특별자치시","3611","세종특별자치시","7","FEMALE","5","9850.645736"
"LI122200010006LI12220001000627079494","20211209","49","목","36","세종특별자치시","3611","세종특별자치시","8","MALE","6","12265.74426"
"LI122200010006LI12220001000627079495","20211230","52","목","36","세종특별자치시","3611","세종특별자치시","10","FEMALE","1","7448.390713"
"LI122200010006LI12220001000627079496","20211227","52","월","36","세종특별자치시","3611","세종특별자치시","9","MALE","7","13617.25298"
"LI122200010006LI12220001000627079497","20211230","52","목","36","세종특별자치시","3611","세종특별자치시","14","FEMALE","5","10343.90956"
"LI122200010006LI12220001000627079498","20211220","51","월","36","세종특별자치시","3611","세종특별자치시","19","FEMALE","12","10266.02699"
"LI122200010006LI12220001000627079499","20211215","50","수","36","세종특별자치시","3611","세종특별자치시","13","FEMALE","6","13247.521"
"LI122200010006LI12220001000627079500","20211216","50","목","36","세종특별자치시","3611","세종특별자치시","7","FEMALE","5","10330.20804"
"LI122200010006LI12220001000627079501","20211224","51","금","36","세종특별자치시","3611","세종특별자치시","12","MALE","14","9609.371624"
"LI122200010006LI12220001000627079502","20211208","49","수","36","세종특별자치시","3611","세종특별자치시","2","FEMALE","6","13525.85176"
"LI122200010006LI12220001000627079503","20211215","50","수","36","세종특별자치시","3611","세종특별자치시","20","MALE","12","9947.266653"
"LI122200010006LI12220001000627079504","20211215","50","수","36","세종특별자치시","3611","세종특별자치시","7","FEMALE","11","10291.10599"
"LI122200010006LI12220001000627079505","20211227","52","월","36","세종특별자치시","3611","세종특별자치시","0","FEMALE","13","6902.641254"
"LI122200010006LI12220001000627079506","20211226","51","일","36","세종특별자치시","3611","세종특별자치시","22","FEMALE","1","6174.819885"
"LI122200010006LI12220001000627079507","20211220","51","월","36","세종특별자치시","3611","세종특별자치시","14","MALE","14","10056.2982"
"LI122200010006LI12220001000627079508","20211216","50","목","36","세종특별자치시","3611","세종특별자치시","23","MALE","2","19404.05486"
"LI122200010006LI12220001000627079509","20211219","50","일","36","세종특별자치시","3611","세종특별자치시","13","FEMALE","1","5946.987298"
"LI122200010006LI12220001000627079510","20211201","48","수","36","세종특별자치시","3611","세종특별자치시","13","MALE","11","11384.86547"
"LI122200010006LI12220001000627079511","20211211","49","토","36","세종특별자치시","3611","세종특별자치시","19","MALE","3","20043.8123"
"LI122200010006LI12220001000627079512","20211229","52","수","36","세종특별자치시","3611","세종특별자치시","7","MALE","5","10635.88579"
"LI122200010006LI12220001000627079513","20211214","50","화","36","세종특별자치시","3611","세종특별자치시","21","MALE","3","20468.66371"
"LI122200010006LI12220001000627079514","20211212","49","일","36","세종특별자치시","3611","세종특별자치시","20","FEMALE","7","17778.24591"
"LI122200010006LI12220001000627079515","20211213","50","월","36","세종특별자치시","3611","세종특별자치시","15","FEMALE","13","7184.899714"
"LI122200010006LI12220001000627079516","20211208","49","수","36","세종특별자치시","3611","세종특별자치시","0","FEMALE","8","19657.32542"
"LI122200010006LI12220001000627079517","20211215","50","수","36","세종특별자치시","3611","세종특별자치시","7","MALE","2","20381.74477"
"LI122200010006LI12220001000627079518","20211230","52","목","36","세종특별자치시","3611","세종특별자치시","22","FEMALE","5","9984.752471"
"LI122200010006LI12220001000627079519","20211204","48","토","36","세종특별자치시","3611","세종특별자치시","16","FEMALE","11","9584.703206"
"LI122200010006LI12220001000627079520","20211215","50","수","36","세종특별자치시","3611","세종특별자치시","17","MALE","10","14732.1039"
"LI122200010006LI12220001000627079521","20211221","51","화","36","세종특별자치시","3611","세종특별자치시","4","FEMALE","11","9902.221921"
"LI122200010006LI12220001000627079522","20211229","52","수","36","세종특별자치시","3611","세종특별자치시","8","FEMALE","10","12996.8591"
"LI122200010006LI12220001000627079523","20211202","48","목","36","세종특별자치시","3611","세종특별자치시","3","MALE","6","12585.68374"
"LI122200010006LI12220001000627079524","20211218","50","토","36","세종특별자치시","3611","세종특별자치시","14","MALE","6","12380.76143"
"LI122200010006LI12220001000627079525","20211207","49","화","36","세종특별자치시","3611","세종특별자치시","17","MALE","12","9740.189981"
"LI122200010006LI12220001000627079526","20211226","51","일","36","세종특별자치시","3611","세종특별자치시","1","FEMALE","10","12866.15532"
"LI122200010006LI12220001000627079527","20211230","52","목","36","세종특별자치시","3611","세종특별자치시","17","MALE","3","20813.27003"
"LI122200010006LI12220001000627079528","20211214","50","화","36","세종특별자치시","3611","세종특별자치시","4","MALE","3","19983.73461"
"LI122200010006LI12220001000627079529","20211229","52","수","36","세종특별자치시","3611","세종특별자치시","5","FEMALE","12","9933.621082"
"LI122200010006LI12220001000627079530","20211226","51","일","36","세종특별자치시","3611","세종특별자치시","23","MALE","13","6752.98871"
"LI122200010006LI12220001000627079531","20211217","50","금","36","세종특별자치시","3611","세종특별자치시","7","FEMALE","1","6862.600873"
"LI122200010006LI12220001000627079532","20211204","48","토","36","세종특별자치시","3611","세종특별자치시","7","MALE","7","16285.89414"
"LI122200010006LI12220001000627079533","20211209","49","목","36","세종특별자치시","3611","세종특별자치시","16","MALE","8","15987.48203"
"LI122200010006LI12220001000627079534","20211224","51","금","36","세종특별자치시","3611","세종특별자치시","10","MALE","6","12266.24214"
"LI122200010006LI12220001000627079535","20211210","49","금","36","세종특별자치시","3611","세종특별자치시","6","FEMALE","14","13882.90565"
"LI122200010006LI12220001000627079536","20211206","49","월","36","세종특별자치시","3611","세종특별자치시","19","MALE","3","20140.74349"
"LI122200010006LI12220001000627079537","20211228","52","화","36","세종특별자치시","3611","세종특별자치시","9","FEMALE","7","16727.47701"
"LI122200010006LI12220001000627079538","20211230","52","목","36","세종특별자치시","3611","세종특별자치시","15","MALE","13","7205.033078"
"LI122200010006LI12220001000627079539","20211220","51","월","36","세종특별자치시","3611","세종특별자치시","21","FEMALE","6","13954.36365"
"LI122200010006LI12220001000627079540","20211218","50","토","36","세종특별자치시","3611","세종특별자치시","16","MALE","2","19633.60667"
"LI122200010006LI12220001000627079541","20211219","50","일","36","세종특별자치시","3611","세종특별자치시","16","FEMALE","9","15143.14407"
"LI122200010006LI12220001000627079542","20211201","48","수","36","세종특별자치시","3611","세종특별자치시","4","FEMALE","4","8535.107592"
"LI122200010006LI12220001000627079543","20211216","50","목","36","세종특별자치시","3611","세종특별자치시","22","FEMALE","6","13667.22891"
"LI122200010006LI12220001000627079544","20211225","51","토","36","세종특별자치시","3611","세종특별자치시","16","FEMALE","6","11569.96112"
"LI122200010006LI12220001000627079545","20211212","49","일","36","세종특별자치시","3611","세종특별자치시","8","MALE","13","6727.8213"
"LI122200010006LI12220001000627079546","20211211","49","토","36","세종특별자치시","3611","세종특별자치시","9","MALE","2","19444.58288"
"LI122200010006LI12220001000627079547","20211210","49","금","36","세종특별자치시","3611","세종특별자치시","9","MALE","12","10759.29894"
"LI122200010006LI12220001000627079548","20211202","48","목","36","세종특별자치시","3611","세종특별자치시","15","MALE","5","11627.50156"
"LI122200010006LI12220001000627079549","20211207","49","화","36","세종특별자치시","3611","세종특별자치시","8","FEMALE","3","19364.65577"
"LI122200010006LI12220001000627079550","20211203","48","금","36","세종특별자치시","3611","세종특별자치시","21","FEMALE","3","19416.81257"
