사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023092600100720,2023년 9월 26일 23시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 정면충돌,안전거리미확보,젖음/습기,비,교차로 - 교차로부근,승용,남,23세,상해없음,승용,남,34세,경상
2023092600100721,2023년 9월 26일 23시,화요일,세종특별자치시 대평동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 터널,이륜,남,20세 이하,경상,,,,
2023092700100463,2023년 9월 27일 15시,수요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,보행자,여,81세 이상,중상
2023092700100464,2023년 9월 27일 15시,수요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,40세,상해없음,자전거,남,12세 이하,경상
2023092700100517,2023년 9월 27일 16시,수요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,64세,상해없음,승용,여,32세,상해없음
2023092700100591,2023년 9월 27일 17시,수요일,세종특별자치시 새롬동,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,54세,상해없음,자전거,여,17세,부상신고
2023092700100650,2023년 9월 27일 18시,수요일,세종특별자치시 금남면,부상신고사고,0,0,0,4,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,78세,상해없음,승용,남,52세,부상신고
2023092700100701,2023년 9월 27일 19시,수요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,76세,상해없음,이륜,남,59세,경상
2023092700100735,2023년 9월 27일 20시,수요일,세종특별자치시 전의면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,32세,경상,승용,남,24세,경상
2023092700100762,2023년 9월 27일 21시,수요일,세종특별자치시 소정면,중상사고,0,3,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,49세,상해없음
2023092800100209,2023년 9월 28일 12시,목요일,세종특별자치시 소정면,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,38세,경상
2023092800100210,2023년 9월 28일 12시,목요일,세종특별자치시 다정동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,64세,상해없음,개인형이동수단(PM),남,15세,부상신고
2023092800100305,2023년 9월 28일 15시,목요일,세종특별자치시 세종동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,54세,경상,승용,여,31세,경상
2023092900100077,2023년 9월 29일 10시,금요일,세종특별자치시 금남면,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,34세,부상신고
2023092900100121,2023년 9월 29일 12시,금요일,세종특별자치시 소정면,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,여,27세,부상신고,승용,남,48세,상해없음
2023092900100263,2023년 9월 29일 18시,금요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,이륜,남,54세,중상
2023093000100181,2023년 9월 30일 14시,토요일,세종특별자치시 소정면,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,이륜,남,56세,경상
2023100100100352,2023년 10월 1일 18시,일요일,세종특별자치시 나성동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,20세 이하,경상,승용,남,22세,상해없음
2023100200100164,2023년 10월 2일 12시,월요일,세종특별자치시 다정동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,승용,남,34세,부상신고
2023100200100327,2023년 10월 2일 17시,월요일,세종특별자치시 대평동,중상사고,0,3,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,승용,여,70세,중상
2023100200100328,2023년 10월 2일 17시,월요일,세종특별자치시 금남면,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,69세,중상
2023100300100166,2023년 10월 3일 14시,화요일,세종특별자치시 집현동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,50세,경상,승용,남,32세,경상
2023100300100201,2023년 10월 3일 15시,화요일,세종특별자치시 세종동,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,여,36세,상해없음,승용,남,40세,부상신고
2023100400100481,2023년 10월 4일 18시,수요일,세종특별자치시 세종동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,이륜,남,35세,경상,승용,남,43세,경상
2023100500100077,2023년 10월 5일 07시,목요일,세종특별자치시 금남면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,보행자,여,81세 이상,중상
2023100500100226,2023년 10월 5일 11시,목요일,세종특별자치시 대평동,중상사고,0,1,2,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,38세,중상,승용,남,49세,경상
2023100500100253,2023년 10월 5일 12시,목요일,세종특별자치시 부강면,중상사고,0,1,2,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로안,승용,남,22세,중상,화물,남,40세,경상
2023100500100312,2023년 10월 5일 14시,목요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,65세,상해없음,보행자,여,51세,경상
2023100500100341,2023년 10월 5일 15시,목요일,세종특별자치시 조치원읍,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,30세,경상,승용,남,71세,경상
2023100500100381,2023년 10월 5일 16시,목요일,세종특별자치시 대평동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41세,상해없음,자전거,여,16세,부상신고
2023100500100423,2023년 10월 5일 17시,목요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,43세,경상
2023100500100477,2023년 10월 5일 18시,목요일,세종특별자치시 새롬동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,52세,상해없음,보행자,여,12세 이하,경상
2023100600100153,2023년 10월 6일 09시,금요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,승용,여,43세,경상
2023100600100252,2023년 10월 6일 12시,금요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,승용,남,53세,경상
2023100600100363,2023년 10월 6일 15시,금요일,세종특별자치시 새롬동,경상사고,0,0,1,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,35세,기타불명,승용,남,33세,경상
2023100700100167,2023년 10월 7일 11시,토요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,이륜,여,46세,경상
2023100700100437,2023년 10월 7일 19시,토요일,세종특별자치시 집현동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,기타,단일로 - 지하차도(도로)내,승용,남,72세,상해없음,승용,남,52세,경상
2023100800100156,2023년 10월 8일 13시,일요일,세종특별자치시 연동면,경상사고,0,0,3,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,63세,경상,승용,남,53세,경상
2023100800100282,2023년 10월 8일 18시,일요일,세종특별자치시 대평동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,경상,승용,남,31세,경상
2023100900100063,2023년 10월 9일 06시,월요일,세종특별자치시 전의면,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,흐림,단일로 - 기타,승용,여,61세,상해없음,승용,남,39세,경상
2023100900100304,2023년 10월 9일 17시,월요일,세종특별자치시 부강면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,자전거,남,43세,중상
2023100900100362,2023년 10월 9일 19시,월요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,승용,남,38세,경상
2023101000100456,2023년 10월 10일 16시,화요일,세종특별자치시 어진동,경상사고,0,0,2,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승합,남,58세,상해없음,승용,남,60세,경상
2023101100100367,2023년 10월 11일 15시,수요일,세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,53세,상해없음,승용,남,31세,경상
2023101100100530,2023년 10월 11일 18시,수요일,세종특별자치시 세종동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,42세,경상
2023101200100064,2023년 10월 12일 06시,목요일,세종특별자치시 연동면,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,이륜,남,46세,부상신고
2023101200100129,2023년 10월 12일 08시,목요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,33세,상해없음,보행자,남,52세,경상
2023101200100167,2023년 10월 12일 09시,목요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,승용,남,70세,경상
2023101200100632,2023년 10월 12일 22시,목요일,세종특별자치시 어진동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,43세,경상,승용,남,59세,경상
2023101300100126,2023년 10월 13일 08시,금요일,세종특별자치시 어진동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,71세,상해없음,승용,남,43세,중상
2023101300100290,2023년 10월 13일 12시,금요일,세종특별자치시 장군면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,여,31세,경상
2023101300100291,2023년 10월 13일 12시,금요일,세종특별자치시 도담동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,이륜,남,38세,경상
2023101300100436,2023년 10월 13일 16시,금요일,세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,화물,남,35세,경상
2023101300100475,2023년 10월 13일 17시,금요일,세종특별자치시 대평동,경상사고,0,0,1,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,46세,상해없음,승용,여,42세,경상
2023101300100615,2023년 10월 13일 19시,금요일,세종특별자치시 고운동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51세,상해없음,승용,남,33세,부상신고
2023101300100616,2023년 10월 13일 19시,금요일,세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,68세,상해없음,자전거,남,12세 이하,경상
2023101400100081,2023년 10월 14일 07시,토요일,세종특별자치시 소담동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,39세,상해없음,개인형이동수단(PM),여,44세,중상
2023101400100122,2023년 10월 14일 09시,토요일,세종특별자치시 조치원읍,중상사고,0,1,2,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,20세 이하,경상,화물,남,64세,경상
2023101400100230,2023년 10월 14일 12시,토요일,세종특별자치시 도담동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,자전거,남,55세,부상신고
2023101400100480,2023년 10월 14일 19시,토요일,세종특별자치시 한솔동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,48세,경상,승용,남,65세,상해없음
